timestamp,open,high,low,close,volume
2024-07-11,0.02126,0.02168,0.02074,0.0208,7124402.839431
2024-07-12,0.02081,0.02155,0.0205,0.02144,7360473.747621
2024-07-13,0.02145,0.02202,0.02133,0.02182,6703377.995925
2024-07-14,0.02181,0.02219,0.02157,0.02203,5067072.017749
2024-07-15,0.02204,0.023,0.02196,0.023,9428374.016784
2024-07-16,0.02299,0.02498,0.02206,0.02454,27565626.338569
2024-07-17,0.02453,0.02463,0.02404,0.02424,12395339.253858
2024-07-18,0.02423,0.0251,0.02349,0.02449,26211823.891255
2024-07-19,0.02448,0.02651,0.02399,0.02547,50460655.112255
2024-07-20,0.02546,0.02577,0.02505,0.02562,7499225.801767
2024-07-21,0.02562,0.02577,0.02444,0.02551,8308585.765233
2024-07-22,0.02552,0.02568,0.02418,0.02442,9944676.329567
2024-07-23,0.02441,0.02535,0.02383,0.02407,7027680.303866
2024-07-24,0.02408,0.0256,0.02383,0.02476,7374752.554099
2024-07-25,0.02476,0.02502,0.02238,0.02358,24391247.260736
2024-07-26,0.02359,0.02509,0.02356,0.02509,8766591.041494
2024-07-27,0.02508,0.02763,0.0249,0.02617,64913179.809022
2024-07-28,0.02616,0.02616,0.0249,0.02545,22916162.073631
2024-07-29,0.02545,0.02652,0.0251,0.0251,17153012.372857
2024-07-30,0.02509,0.02557,0.02473,0.02534,12418893.048699
2024-07-31,0.02533,0.02704,0.02494,0.02674,62920693.788181
2024-08-01,0.02675,0.02783,0.0251,0.02694,90818391.95818
2024-08-02,0.02697,0.02805,0.026,0.02654,53092858.123328
2024-08-03,0.02655,0.02717,0.02274,0.02367,36557796.625303
2024-08-04,0.02366,0.02684,0.02297,0.02483,106937042.18317
2024-08-05,0.02482,0.02482,0.01948,0.02162,104179848.458198
2024-08-06,0.02161,0.02844,0.02157,0.02618,172102311.265186
2024-08-07,0.02617,0.02873,0.02468,0.02493,94448872.370514
2024-08-08,0.02492,0.02647,0.02444,0.02638,44289852.849656
2024-08-09,0.02639,0.02988,0.02524,0.02782,60162939.957745
2024-08-10,0.02779,0.03064,0.02668,0.02871,68061310.538757
2024-08-11,0.0287,0.02926,0.02593,0.02625,24152859.385927
2024-08-12,0.02624,0.02682,0.02514,0.02652,41160951.371229
2024-08-13,0.02653,0.02927,0.02649,0.02769,96533250.979931
2024-08-14,0.02769,0.02962,0.02722,0.02779,48049904.684089
2024-08-15,0.02779,0.02907,0.02612,0.0264,30529039.361382
2024-08-16,0.02642,0.02642,0.0244,0.02513,22727288.559031
2024-08-17,0.02513,0.02546,0.02453,0.02543,11975035.492347
2024-08-18,0.02545,0.02604,0.02452,0.02455,13635985.7602
2024-08-19,0.02454,0.02538,0.02399,0.02533,11210294.76158
2024-08-20,0.02535,0.02594,0.02521,0.02576,24759362.574588
2024-08-21,0.02576,0.02613,0.02472,0.02531,17129533.196391
2024-08-22,0.02532,0.02565,0.02474,0.02551,9304247.968432
2024-08-23,0.02553,0.02684,0.02544,0.02664,9740165.540353
2024-08-24,0.02663,0.02696,0.02602,0.02648,7576136.936186
2024-08-25,0.0265,0.02915,0.02591,0.02746,95801399.542295
2024-08-26,0.02744,0.02892,0.02574,0.02643,53569643.737253
2024-08-27,0.02644,0.02685,0.02365,0.02452,17534360.380986
2024-08-28,0.0245,0.02495,0.02324,0.02408,10229320.859875
2024-08-29,0.02407,0.02493,0.02375,0.024,13790440.174663
2024-08-30,0.02397,0.02422,0.02299,0.02398,13619852.309851
2024-08-31,0.02396,0.02412,0.02334,0.02361,4342200.799686
2024-09-01,0.02361,0.02361,0.02231,0.02241,9935513.108904
2024-09-02,0.0224,0.02372,0.02239,0.0235,22340988.797232
2024-09-03,0.0235,0.02389,0.02237,0.02242,12413423.544766
2024-09-04,0.02242,0.02307,0.02115,0.02287,9557200.428614
2024-09-05,0.02289,0.02301,0.022,0.0222,10044200.148799
2024-09-06,0.02219,0.02273,0.02092,0.02178,8934152.011989
2024-09-07,0.02177,0.02241,0.02165,0.02213,3110546.038245
2024-09-08,0.02214,0.02268,0.02202,0.02249,4718945.080469
2024-09-09,0.0225,0.02361,0.02241,0.02329,4600853.049111
2024-09-10,0.02331,0.02376,0.02312,0.02342,5012660.86794
2024-09-11,0.02341,0.02373,0.02267,0.02316,10742607.146951
2024-09-12,0.02316,0.0237,0.02285,0.02341,15702516.770974
2024-09-13,0.02341,0.02402,0.02318,0.02395,12450184.765786
2024-09-14,0.02398,0.02412,0.02352,0.02368,2546560.08498
2024-09-15,0.0237,0.02388,0.02255,0.02271,3527369.795138
2024-09-16,0.0227,0.02303,0.02204,0.02228,9562253.285514
2024-09-17,0.02227,0.02332,0.02224,0.02312,17620029.21897
2024-09-18,0.02309,0.02343,0.02226,0.02343,19560251.345802
2024-09-19,0.02343,0.02452,0.02328,0.02434,15792928.660717
2024-09-20,0.02434,0.02529,0.02402,0.02529,19451646.532613
2024-09-21,0.02525,0.02706,0.0248,0.02697,9075936.901412
2024-09-22,0.02693,0.02836,0.02535,0.0281,35836350.167904
