timestamp,open,high,low,close,volume
2024-07-11,0.514,0.5332,0.5028,0.5131,449940.109456
2024-07-12,0.5126,0.5329,0.499,0.5329,304620.382293
2024-07-13,0.5333,0.5357,0.5136,0.5229,362467.949793
2024-07-14,0.5235,0.6313,0.5235,0.5889,3435174.217714
2024-07-15,0.5882,0.6264,0.581,0.6243,783767.936339
2024-07-16,0.6247,0.6247,0.5791,0.61,638056.608387
2024-07-17,0.6108,0.6248,0.5854,0.6094,709487.038615
2024-07-18,0.609,0.6258,0.5917,0.6002,671246.285301
2024-07-19,0.6014,0.6377,0.5885,0.6169,1100242.39337
2024-07-20,0.6173,0.73,0.6093,0.6571,4420472.5426
2024-07-21,0.6574,0.7062,0.6346,0.6687,1764756.21625
2024-07-22,0.6693,0.671,0.6172,0.619,489988.757164
2024-07-23,0.6186,0.6341,0.579,0.5967,513471.242983
2024-07-24,0.596,0.6166,0.5734,0.5816,402932.734981
2024-07-25,0.5822,0.5848,0.5507,0.5794,726860.493423
2024-07-26,0.5794,0.6128,0.5744,0.6103,296743.778062
2024-07-27,0.6094,0.6136,0.5831,0.5968,290736.245107
2024-07-28,0.5963,0.5985,0.5707,0.5795,326056.363136
2024-07-29,0.5798,0.6176,0.5778,0.5829,398290.834187
2024-07-30,0.5827,0.5927,0.5502,0.5595,401771.689792
2024-07-31,0.5603,0.5687,0.5185,0.5218,785799.198109
2024-08-01,0.5211,0.5265,0.4694,0.518,984483.284544
2024-08-02,0.5176,0.5189,0.4648,0.4735,1078225.412592
2024-08-03,0.4735,0.4879,0.4425,0.4535,719439.39855
2024-08-04,0.4523,0.4612,0.4199,0.4375,1050847.008594
2024-08-05,0.4373,0.4448,0.3607,0.4186,4968254.681866
2024-08-06,0.4189,0.45,0.4154,0.4373,1477263.809667
2024-08-07,0.4368,0.4599,0.4124,0.4174,1169576.651252
2024-08-08,0.4181,0.4708,0.4126,0.466,624993.888558
2024-08-09,0.466,0.4833,0.4551,0.4646,656541.587642
2024-08-10,0.4652,0.4869,0.4552,0.4789,461576.615891
2024-08-11,0.4785,0.4891,0.4443,0.4476,473141.273834
2024-08-12,0.4471,0.4922,0.4446,0.4731,716949.701017
2024-08-13,0.4727,0.4843,0.4572,0.4735,528340.126756
2024-08-14,0.474,0.4869,0.4617,0.4789,619502.858721
2024-08-15,0.478,0.4823,0.4389,0.4416,529945.903789
2024-08-16,0.4417,0.4569,0.4317,0.4437,650425.127054
2024-08-17,0.4438,0.45,0.4263,0.4489,323992.166143
2024-08-18,0.4488,0.4801,0.4415,0.4602,513497.970085
2024-08-19,0.4607,0.5136,0.4554,0.4864,1285707.302119
2024-08-20,0.4857,0.5374,0.4841,0.4982,1573416.724892
2024-08-21,0.4983,0.5287,0.4954,0.5172,475687.941231
2024-08-22,0.5172,0.5316,0.5098,0.5188,372620.371688
2024-08-23,0.5195,0.564,0.5195,0.5509,708994.172119
2024-08-24,0.551,0.564,0.5346,0.5435,432341.523696
2024-08-25,0.5425,0.6112,0.5118,0.588,1063981.582304
2024-08-26,0.5873,0.6275,0.5458,0.5542,1681788.181392
2024-08-27,0.554,0.604,0.5194,0.5328,1062414.350459
2024-08-28,0.5322,0.5433,0.5039,0.518,829440.876742
2024-08-29,0.5181,0.5547,0.511,0.5305,685001.572673
2024-08-30,0.5304,0.5525,0.501,0.5369,784042.661097
2024-08-31,0.5366,0.5436,0.5102,0.523,240866.760987
2024-09-01,0.5242,0.5258,0.4988,0.5063,540565.601319
2024-09-02,0.5043,0.5448,0.502,0.5402,583912.327794
2024-09-03,0.5402,0.5851,0.508,0.5095,1011501.937523
2024-09-04,0.5108,0.5368,0.4872,0.5192,848557.376754
2024-09-05,0.519,0.5231,0.4878,0.5057,569585.574802
2024-09-06,0.5062,0.5184,0.4658,0.4851,712201.322523
2024-09-07,0.4854,0.5023,0.479,0.4839,256861.905968
2024-09-08,0.4838,0.5079,0.4797,0.5037,402645.607541
