timestamp,open,high,low,close,volume
2024-07-11,0.3977,0.4084,0.3866,0.3879,842336.32
2024-07-12,0.3879,0.4007,0.3803,0.3994,1966829.321
2024-07-13,0.3982,0.4118,0.3966,0.4078,773214.28
2024-07-14,0.4079,0.4173,0.4019,0.415,881155.062
2024-07-15,0.4156,0.4419,0.4143,0.4406,1895870.188
2024-07-16,0.4408,0.4482,0.417,0.4453,3225559.878
2024-07-17,0.4471,0.4888,0.4463,0.4758,6082791.153
2024-07-18,0.4756,0.4907,0.4538,0.4637,3767517.46
2024-07-19,0.4636,0.4917,0.4483,0.485,2171505.702
2024-07-20,0.4858,0.5012,0.4778,0.494,1788915.286
2024-07-21,0.494,0.4972,0.4572,0.487,2496632.094
2024-07-22,0.4873,0.4886,0.4582,0.4622,2042147.433
2024-07-23,0.4619,0.4862,0.4548,0.4616,5669720.01
2024-07-24,0.4615,0.4704,0.4419,0.4447,2153422.767
2024-07-25,0.4444,0.4585,0.4171,0.4375,6467023.517
2024-07-26,0.4375,0.5154,0.4359,0.5028,12015130.492
2024-07-27,0.5027,0.5292,0.4845,0.4941,7635953.847
2024-07-28,0.4941,0.4985,0.4691,0.4728,1021937.717
2024-07-29,0.4726,0.4872,0.4554,0.4578,1119975.31
2024-07-30,0.4573,0.4626,0.4407,0.4479,895875.458
2024-07-31,0.448,0.4659,0.4446,0.4456,1275224.224
2024-08-01,0.4452,0.4598,0.4239,0.4582,1945861.669
2024-08-02,0.458,0.4598,0.3942,0.3986,1989445.634
2024-08-03,0.3981,0.3992,0.3617,0.3699,1137055.324
2024-08-04,0.3701,0.3861,0.3446,0.3503,1968335.98
2024-08-05,0.3503,0.3533,0.2841,0.3247,7783866.541
2024-08-06,0.3247,0.3465,0.3244,0.3409,1374635.831
2024-08-07,0.3405,0.3549,0.3274,0.3315,1459569.859
2024-08-08,0.3319,0.3708,0.3263,0.3696,951679.052
2024-08-09,0.3696,0.3704,0.3546,0.3628,740932.137
2024-08-10,0.3627,0.3808,0.3567,0.3745,697631.701
2024-08-11,0.3735,0.4046,0.3578,0.3581,1800049.543
2024-08-12,0.3581,0.3822,0.3536,0.376,735058.893
2024-08-13,0.3759,0.3877,0.3666,0.3835,697682.609
2024-08-14,0.3833,0.3843,0.365,0.3689,410653.069
2024-08-15,0.3687,0.3725,0.349,0.3539,577924.391
2024-08-16,0.354,0.361,0.344,0.354,530340.567
2024-08-17,0.3537,0.361,0.3524,0.359,224561.602
2024-08-18,0.3581,0.3703,0.3535,0.361,211807.217
2024-08-19,0.3599,0.3692,0.3539,0.3687,155395.685
2024-08-20,0.3684,0.3769,0.3609,0.3702,255349.737
2024-08-21,0.3707,0.387,0.3653,0.3836,267365.859
2024-08-22,0.3838,0.3972,0.3803,0.391,533169.213
2024-08-23,0.3912,0.4241,0.3903,0.4162,558867.485
2024-08-24,0.4162,0.4397,0.4149,0.4298,599568.964
2024-08-25,0.4296,0.4309,0.4044,0.4142,458394.766
2024-08-26,0.4152,0.4169,0.382,0.3843,489236.549
2024-08-27,0.3843,0.395,0.3577,0.3639,490825.174
2024-08-28,0.3636,0.3693,0.3425,0.3526,791680.234
2024-08-29,0.3523,0.363,0.3434,0.3481,563062.117
2024-08-30,0.3477,0.3532,0.3304,0.3456,489579.073
2024-08-31,0.3451,0.3477,0.3319,0.3348,517400.849
2024-09-01,0.3347,0.336,0.3209,0.3226,249844.08
2024-09-02,0.3226,0.3446,0.3211,0.3432,271921.36
2024-09-03,0.3431,0.3483,0.3275,0.3277,202474.862
2024-09-04,0.3288,0.3407,0.3139,0.3349,347093.293
2024-09-05,0.3351,0.3375,0.3212,0.3226,144825.796
2024-09-06,0.323,0.3298,0.3006,0.3122,710304.251
2024-09-07,0.3123,0.3246,0.3102,0.3167,136720.937
2024-09-08,0.3168,0.3296,0.3155,0.3265,100936.261
2024-09-09,0.3272,0.3424,0.3246,0.339,368188.687
2024-09-10,0.3381,0.3465,0.3355,0.3418,170471.563
2024-09-11,0.3422,0.3422,0.3255,0.3334,316357.746
2024-09-12,0.3327,0.3493,0.3327,0.3476,230320.857
2024-09-13,0.3477,0.358,0.34,0.3537,576331.222
2024-09-14,0.3532,0.3541,0.3433,0.3464,277890.234
2024-09-15,0.346,0.352,0.3308,0.3333,364935.682
2024-09-16,0.3328,0.3364,0.3225,0.3252,269270.627
2024-09-17,0.3243,0.3399,0.3213,0.3373,256611.667
2024-09-18,0.3374,0.3465,0.3246,0.346,495762.534
2024-09-19,0.3461,0.3711,0.3458,0.3624,724730.453
2024-09-20,0.3626,0.38,0.356,0.3763,652960.11
2024-09-21,0.3764,0.3903,0.3686,0.39,629152.864
2024-09-22,0.3896,0.3899,0.3657,0.3779,432136.03
2024-09-23,0.3771,0.3921,0.3682,0.3789,1370206.82
2024-09-24,0.3791,0.3889,0.3696,0.386,715881.577
2024-09-25,0.3871,0.4582,0.3871,0.4108,9422254.813
2024-09-26,0.4109,0.4491,0.4109,0.4292,4549335.396
