timestamp,open,high,low,close,volume
2024-07-11,40.75,42.32,39.93,40.09,17540.612521
2024-07-12,40.09,40.54,39.02,40.24,16732.468933
2024-07-13,40.24,40.61,39.76,40.11,12307.174842
2024-07-14,40.1,41.4,39.86,41.1,8919.059003
2024-07-15,41.09,46.2,40.9,46.03,37682.08451
2024-07-16,46.08,47.59,43.65,46.94,39639.110763
2024-07-17,46.94,48.06,45.7,45.78,22126.012636
2024-07-18,45.82,47.21,45.33,46.38,18384.171456
2024-07-19,46.37,49.82,45.14,49.32,32915.640344
2024-07-20,49.28,50.86,49.05,49.85,28046.548159
2024-07-21,49.74,50.1,47.47,50.07,19513.911818
2024-07-22,50.06,50.6,48.06,48.48,21177.830134
2024-07-23,48.48,52.71,48.04,50.1,51712.350082
2024-07-24,50.14,50.55,47.76,48.21,26612.394554
2024-07-25,48.21,48.54,43.59,45.07,50637.013406
2024-07-26,45.1,50.28,44.97,49.18,49789.170469
2024-07-27,49.21,49.83,48.26,49.04,37533.834657
2024-07-28,49.02,49.98,48.48,48.63,25141.413629
2024-07-29,48.64,50.48,47.48,47.83,45923.146102
2024-07-30,47.8,48.48,46.51,46.92,16149.265783
2024-07-31,46.93,47.84,43.9,44.41,17873.202135
2024-08-01,44.38,44.48,40.34,42.61,35724.447827
2024-08-02,42.63,42.88,38.98,39.26,27272.564532
2024-08-03,39.27,39.55,35.62,36.25,29888.465322
2024-08-04,36.26,36.96,32.35,32.59,50184.257494
2024-08-05,32.59,32.67,25.37,27.68,179082.762774
2024-08-06,27.69,31.47,27.66,30.69,35523.851464
2024-08-07,30.7,31.48,28.93,29.08,29996.29753
2024-08-08,29.08,34.49,28.63,34.24,31616.645442
2024-08-09,34.2,34.21,32.16,32.92,22836.790366
2024-08-10,32.91,33.36,32.4,33.05,12038.693413
2024-08-11,32.9,34.25,30.69,30.93,14521.157068
2024-08-12,30.92,33.96,30.71,33.75,23605.35511
2024-08-13,33.7,34.38,32.54,33.74,26501.272151
2024-08-14,33.74,34.08,32.06,32.45,25664.048146
2024-08-15,32.47,33.09,30.66,31.27,27152.782074
2024-08-16,31.28,31.69,30.33,30.99,18882.702276
2024-08-17,30.98,31.38,30.62,31.22,6664.358177
2024-08-18,31.22,32.38,30.76,31.25,10385.392502
2024-08-19,31.2,31.52,30.29,31.47,9026.776844
2024-08-20,31.43,32.22,30.68,31.06,10802.630745
2024-08-21,31.05,33.67,30.66,32.88,12159.009628
2024-08-22,32.95,34.28,32.67,33.71,17705.127036
2024-08-23,33.68,38.52,33.63,38.02,30514.361408
2024-08-24,38.03,42.11,37.48,40.58,27384.652072
2024-08-25,40.62,40.83,38.4,38.96,17212.728544
2024-08-26,38.96,39.52,35.83,36.04,17427.916797
2024-08-27,36.04,36.75,32.64,33.37,23780.853579
2024-08-28,33.35,34.62,32.15,32.86,27114.809264
2024-08-29,32.84,34.25,32.55,32.96,16627.995529
2024-08-30,32.92,33.07,30.71,32.24,21028.940581
2024-08-31,32.21,32.37,31.29,31.46,6412.753423
2024-09-01,31.44,31.51,29.89,30.23,11438.693199
2024-09-02,30.2,32.0,30.06,31.88,12337.847292
2024-09-03,31.86,32.26,30.41,30.45,8823.55391
2024-09-04,30.47,31.43,28.98,30.75,16818.975672
2024-09-05,30.73,30.91,29.36,29.61,12543.420738
2024-09-06,29.6,30.41,26.8,27.75,25454.588678
2024-09-07,27.75,28.75,27.37,28.24,7701.260513
2024-09-08,28.25,29.59,28.06,29.14,9780.01192
2024-09-09,29.2,30.76,29.04,30.41,15014.376016
2024-09-10,30.36,31.01,29.9,30.53,12291.197458
2024-09-11,30.55,30.56,28.9,29.65,12626.24647
2024-09-12,29.65,30.76,29.65,30.58,6381.390888
2024-09-13,30.59,33.85,30.11,33.18,19177.324935
2024-09-14,33.18,33.34,32.09,32.57,12990.711856
2024-09-15,32.56,32.69,30.14,30.51,14111.974004
2024-09-16,30.52,30.6,29.22,29.74,14661.28561
2024-09-17,29.69,32.6,29.35,31.44,31900.879014
2024-09-18,31.45,32.61,30.33,32.58,19885.782795
2024-09-19,32.6,35.05,32.57,34.05,31209.231464
2024-09-20,34.12,38.83,33.66,37.25,50901.13523
2024-09-21,37.21,37.45,35.92,37.3,13345.870268
2024-09-22,37.31,37.74,35.22,36.22,13721.593303
2024-09-23,36.21,38.31,35.44,37.04,32170.378376
2024-09-24,37.0,40.94,36.35,40.75,37205.832644
2024-09-25,40.75,42.16,39.26,39.48,36330.903794
2024-09-26,39.49,41.19,38.74,40.42,32684.99515
2024-09-27,40.4,42.89,39.81,41.64,18571.860837
2024-09-28,41.65,42.56,39.26,40.41,14837.396954
2024-09-29,40.4,41.96,39.52,40.89,17515.632926
2024-09-30,40.86,41.18,37.63,38.11,32028.7967
2024-10-01,38.08,39.86,33.44,34.18,46443.734008
2024-10-02,34.16,35.14,32.14,32.91,29065.049402
2024-10-03,32.9,33.56,31.42,32.77,20432.105148
2024-10-04,32.78,35.58,32.65,34.57,23595.376194
2024-10-05,34.58,34.91,33.69,34.37,11326.918104
2024-10-06,34.37,36.21,33.94,35.83,12636.944235
2024-10-07,35.84,37.02,35.17,35.27,19458.480177
2024-10-08,35.29,35.86,32.97,33.62,23613.514293
2024-10-09,33.62,34.11,30.96,31.5,17966.12562
2024-10-10,31.48,31.95,30.1,31.69,20559.398585
2024-10-11,31.68,34.9,31.35,33.95,37840.012415
2024-10-12,33.95,35.17,33.76,34.49,11274.244697
2024-10-13,34.46,34.58,32.88,33.79,14248.420784
2024-10-14,33.8,39.48,33.54,39.08,39899.136847
2024-10-15,39.1,45.29,38.01,44.08,94741.297719
2024-10-16,44.06,45.97,42.55,43.21,84023.533184
2024-10-17,43.2,45.14,40.71,43.55,43718.910237
2024-10-18,43.52,48.17,42.35,45.75,63008.32069
2024-10-19,45.75,47.91,43.01,44.01,37316.329198
2024-10-20,44.03,46.23,43.26,45.68,37465.949315
2024-10-21,45.68,46.37,43.82,44.46,25921.079035
2024-10-22,44.49,46.23,43.08,45.97,38194.627898
2024-10-23,46.01,46.14,40.66,42.78,43092.195114
2024-10-24,42.8,45.84,42.61,43.55,41268.1569
2024-10-25,43.57,44.49,36.1,37.98,64261.030379
2024-10-26,37.97,39.42,37.35,38.25,32231.001296
2024-10-27,38.24,39.74,37.81,39.24,24066.724555
2024-10-28,39.25,41.17,37.99,40.33,27104.993436
2024-10-29,40.35,46.75,40.23,45.6,54753.054963
