timestamp,open,high,low,close,volume
2024-07-11,0.5049,0.5225,0.4986,0.4997,411694.709477
2024-07-12,0.5012,0.5159,0.4949,0.5123,115599.484649
2024-07-13,0.5118,0.5191,0.5057,0.5129,50752.178077
2024-07-14,0.5123,0.5318,0.5074,0.5298,89988.319993
2024-07-15,0.5316,0.5507,0.5279,0.5467,342984.296703
2024-07-16,0.5488,0.5567,0.5206,0.5481,209865.784904
2024-07-17,0.5501,0.5683,0.5492,0.5581,356623.599243
2024-07-18,0.5579,0.5757,0.5412,0.5547,368567.577684
2024-07-19,0.5546,0.576,0.5399,0.5687,209551.895432
2024-07-20,0.5692,0.5714,0.5557,0.5611,223043.9473
2024-07-21,0.5609,0.5803,0.5463,0.5754,393093.228691
2024-07-22,0.575,0.5751,0.5417,0.5428,240002.264098
2024-07-23,0.5427,0.5501,0.518,0.5318,237572.367528
2024-07-24,0.5304,0.5464,0.5255,0.5328,131159.345289
2024-07-25,0.5331,0.535,0.4932,0.5137,274888.538106
2024-07-26,0.5136,0.5446,0.5116,0.5427,87287.742719
2024-07-27,0.5427,0.5521,0.536,0.5484,183074.168696
2024-07-28,0.5473,0.5477,0.5316,0.5378,71727.817884
2024-07-29,0.5386,0.5532,0.5323,0.5339,105226.850308
2024-07-30,0.5335,0.5414,0.5092,0.5154,240705.635404
2024-07-31,0.5156,0.5323,0.5122,0.5178,84595.89791
2024-08-01,0.5154,0.52,0.475,0.5075,326270.754227
2024-08-02,0.5057,0.5079,0.4713,0.4809,109329.677798
2024-08-03,0.4794,0.4893,0.4549,0.464,121734.529018
2024-08-04,0.464,0.4708,0.4274,0.44,144439.612093
2024-08-05,0.4393,0.44,0.3539,0.4014,821927.309772
2024-08-06,0.3993,0.4225,0.3988,0.4193,160826.823568
2024-08-07,0.4195,0.4296,0.3994,0.404,279391.092822
2024-08-08,0.4032,0.4462,0.3977,0.4443,250830.741965
2024-08-09,0.4444,0.4456,0.4248,0.4317,309470.604461
2024-08-10,0.4331,0.4443,0.4273,0.4427,254750.081804
2024-08-11,0.4424,0.4537,0.4081,0.411,223440.890249
2024-08-12,0.4105,0.4338,0.408,0.4228,579129.779669
2024-08-13,0.4226,0.436,0.4159,0.4357,519543.795766
2024-08-14,0.4353,0.4385,0.4208,0.4269,233441.861045
2024-08-15,0.4266,0.4293,0.4025,0.4102,256984.639912
2024-08-16,0.4095,0.4171,0.3992,0.4121,80461.549331
2024-08-17,0.4092,0.4214,0.4074,0.4214,73511.390729
2024-08-18,0.4217,0.4409,0.4173,0.4299,207499.66857
2024-08-19,0.4291,0.4419,0.4249,0.4398,149443.561317
2024-08-20,0.4401,0.446,0.4269,0.4419,362791.078715
2024-08-21,0.4415,0.4682,0.4383,0.4617,194151.85843
2024-08-22,0.4635,0.4675,0.4552,0.465,57261.603297
2024-08-23,0.4637,0.502,0.4607,0.4932,366111.659304
2024-08-24,0.4933,0.5007,0.4812,0.4887,111983.273084
2024-08-25,0.4892,0.506,0.4738,0.4927,390962.381958
2024-08-26,0.4919,0.4952,0.4615,0.4639,247364.735355
2024-08-27,0.4637,0.4732,0.4298,0.4365,205952.776151
2024-08-28,0.4363,0.4483,0.4193,0.4384,204490.743552
2024-08-29,0.4389,0.4562,0.435,0.4412,70356.544134
2024-08-30,0.4405,0.4429,0.4196,0.4393,176187.652882
2024-08-31,0.4375,0.4409,0.4262,0.4306,173219.381891
2024-09-01,0.4316,0.4347,0.4133,0.418,209063.513205
2024-09-02,0.4187,0.4428,0.4144,0.4379,177554.735358
2024-09-03,0.4377,0.4508,0.4227,0.4227,204796.691108
2024-09-04,0.4228,0.4426,0.4037,0.4399,148249.854631
2024-09-05,0.4371,0.4386,0.4207,0.4231,45050.261189
2024-09-06,0.4233,0.4343,0.4006,0.4094,140796.602153
2024-09-07,0.4099,0.418,0.4054,0.4083,78212.775845
2024-09-08,0.4092,0.4191,0.407,0.4137,52015.633367
2024-09-09,0.4146,0.4446,0.4133,0.4385,143325.747586
2024-09-10,0.4387,0.4443,0.4312,0.4395,136634.785835
2024-09-11,0.4388,0.4388,0.4192,0.4288,271722.944241
2024-09-12,0.4282,0.4398,0.4278,0.4344,157745.062355
2024-09-13,0.434,0.4423,0.429,0.44,169632.825206
2024-09-14,0.44,0.4448,0.4359,0.4437,123592.732466
2024-09-15,0.4431,0.4467,0.4277,0.4312,181418.99397
2024-09-16,0.4292,0.4316,0.4163,0.4245,398728.278602
2024-09-17,0.423,0.4389,0.4171,0.4354,280717.418865
2024-09-18,0.4355,0.4589,0.4207,0.4496,795731.789438
2024-09-19,0.4494,0.5251,0.4471,0.5121,2526877.137025
2024-09-20,0.5121,0.5138,0.4732,0.4873,660806.35695
2024-09-21,0.4868,0.5094,0.477,0.5075,408350.121596
2024-09-22,0.5074,0.5076,0.4747,0.4921,302960.711802
2024-09-23,0.4925,0.5079,0.4826,0.5044,342206.931932
2024-09-24,0.5037,0.5148,0.4924,0.5096,176118.384001
2024-09-25,0.5104,0.5182,0.4995,0.5008,194507.065547
2024-09-26,0.5013,0.5081,0.4924,0.4979,527333.853808
2024-09-27,0.4979,0.5086,0.4902,0.5036,273133.99964
2024-09-28,0.5036,0.5346,0.5033,0.5161,823529.946408
2024-09-29,0.5165,0.5237,0.5003,0.5095,538992.356084
2024-09-30,0.5096,0.5119,0.4631,0.4685,557417.772846
2024-10-01,0.468,0.4853,0.423,0.4354,762763.393355
2024-10-02,0.434,0.4538,0.4174,0.427,527532.55775
2024-10-03,0.4264,0.4471,0.4133,0.4257,604703.99705
2024-10-04,0.4257,0.4454,0.4233,0.4447,258854.804515
2024-10-05,0.4447,0.4552,0.4406,0.4492,88754.359424
2024-10-06,0.4493,0.4598,0.4477,0.4597,60292.959623
2024-10-07,0.4598,0.4679,0.4495,0.4513,178266.031418
